"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"251332624382062593","251331937996779520","17101544","","","2012-09-27 14:49:01 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@Rarst @ipstenu I?m probably not too different? Chinese family (I?m the first US-born), married to a non-American :)"
"251331716030005248","251331535746236417","17101544","","","2012-09-27 14:45:25 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@Rarst @ipstenu :D I guess I always feel sort of ashamed at how often I have to Google references some of y?all make. Sigh."
"251330528681267200","251330217040310272","17101544","","","2012-09-27 14:40:42 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@Rarst I?ve never been much of a fantasy or sci-fi person; don?t know why. Probably the worst qualified geek ever :("
"251330022785310720","251327953265377280","17101544","","","2012-09-27 14:38:41 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@Rarst I always start ?serious? books (non-fiction) and then lose steam after a while. I need something easy, maybe almost trashy, to relax."
"251327766258126848","","","","","2012-09-27 14:29:43 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","P.S. Y?all want to help me fill my Kindle, right? Book suggestions welcome, too. Light reading would be good. http://t.co/to6Md1E5","http://hyhs.me/6q"
"251327513941405696","","","","","2012-09-27 14:28:43 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Looking forward to WordPress 3.5 beta 1 today, and then I can take my birthday vacation! Reading on the beach, here I come :)"
"251093816759681024","251091222133895168","11146602","","","2012-09-26 23:00:05 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@tddewey @Rarst If I hadn?t just bought myself a birthday present, I?d definitely be contemplating what to get next."
"251083946106949632","251083629143420928","17101544","","","2012-09-26 22:20:52 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@Rarst Dooooooo it. I also loved Erector sets with motors as a kid."
"251083262024364032","251082445171093504","17101544","","","2012-09-26 22:18:09 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@Rarst I buy Legos whenever I?m feeling like too much of a grown up. I consider it completely acceptable. :)"
"251075440469475328","251004016413265920","21545434","","","2012-09-26 21:47:04 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@k_payne @Otto42 I just saw this: http://t.co/2cWHiMIR","http://support.wpengine.com/php-session-variables/"
"251049261821730816","","","","","2012-09-26 20:03:02 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","So many things I?m not supposed to eat. So obviously I am craving a medium rare burger topped with a runny egg, and a giant cold beer."
"251049023543316482","251048659876196353","1014851","","","2012-09-26 20:02:06 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@sabreuse @andrea_r If Adrian ever gets on Twitter, it?s a sign of the world ending."
"251045479725531136","251038095305220096","41063","","","2012-09-26 19:48:01 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@andrea_r I read the first part and thought ?why would A be excluded?!?"
"251013398081466369","251013231085228032","15436236","","","2012-09-26 17:40:32 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@TheLastCicada It was definitely my reason for going Verizon in the first place!"
"251009906407268352","","","","","2012-09-26 17:26:39 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Still have no idea how we ended up with a DVR, though. Didn?t even know what it was, seeing as I?ve never been interested in one."
"251009790476709888","","","","","2012-09-26 17:26:12 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","The mysterious bill may have been solved: looks like FiOS 75/35 became available after all and they switched us up per original order."
"251008210780184576","","37435412","","","2012-09-26 17:19:55 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@VerizonSupport Can?t DM you back. I think I may have figured out what happened, although still surprised that nothing was said."
"251000992819200001","","","","","2012-09-26 16:51:14 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","So frustrated with @VerizonSupport. Latest bill is suddenly almost $20 more, and still getting charged for a DVR we never asked for or use."
"250983149042024449","","","","","2012-09-26 15:40:20 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Ooohhh Mid-Autumn Festival this weekend. Must find mooncakes. #fb"
"250968601144741889","","","","","2012-09-26 14:42:31 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Really missing Richmond and VCU, part 2! http://t.co/VitxuvGR","http://fuckingweirdvcu.tumblr.com/"
"250769863574962176","","","250597819629576193","348664405","2012-09-26 01:32:49 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @RWD: Hey! @davatron5000 has a stellar @alistapart article on *responsibly* delivering images to displays of varying density: http:// ..."
"250694233181257729","","","","","2012-09-25 20:32:17 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Really missing Richmond (and beer)! http://t.co/ErVrJE5w","http://www.craftbeer.com/pages/news-and-events/news/show?title=craftbeer-com-readers-select-the-countrys-favorite-beer-bars"
"250672857590419456","","","250452751564304385","9738582","2012-09-25 19:07:21 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @scribu: WordPress plugin troubleshooting flowchart: http://t.co/XgVQSWj2","http://i.imgur.com/wScmw.png"
"250415075498786816","250414823714742272","3378481","","","2012-09-25 02:03:01 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@jaredatch @pippinsplugins Also, @boone. http://t.co/UPMujqCL","http://teleogistic.net/2011/05/revisiting-git-github-and-the-wordpress-org-plugin-repository/"
"250391519603879936","250384738517413888","17112549","","","2012-09-25 00:29:24 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@_mfields 16 Shades of Gray? :)"
"250354582817996800","250354277044858881","15864599","","","2012-09-24 22:02:38 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@boone Shall I use the Yamaha ?hybrid digital piano? term instead? :)"
"250353118070571008","250352695175700482","15864599","","","2012-09-24 21:56:49 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@boone Oh man. Come visit us - my crazy digitalish piano does some non-equal temperaments. Playing Bach is fun :)"
"250352673172365312","250352381454344193","29752531","","","2012-09-24 21:55:03 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@Krogsgard I have thoughts, yes. Mostly to do with the button part, which is where the rest of the suggestions are coming from, right?"
"250352430561259520","250351582288420864","15864599","","","2012-09-24 21:54:05 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@boone Not if you?re not in equal temperament! Ever tried playing in other temperaments? It?s either transcendent or supremely annoying."
"250351408258363395","250350667699458048","15864599","","","2012-09-24 21:50:01 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@boone That was a favorite of the jazzers at VCU :) Sometimes I wish I had that kind of freedom of mind when playing!"
"250350304275595265","","","248906057693421569","250968215","2012-09-24 21:45:38 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @AristotlesNZ: Me: Your shoes are on the wrong feet.
4yo: ..
Me: ..
4yo: ..
Me: ..
4yo: I don't have any other feet..
Me: Fair enough."
"250342213165395969","250340950960906241","29752531","","","2012-09-24 21:13:29 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@Krogsgard Don?t think I?d have to be secretive if it was :) Seems possible they have in-house dev(s)."
"250340853464313856","250340670869471233","29752531","","","2012-09-24 21:08:05 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@Krogsgard As far as I know, @WordPressVIP does not build in-house."
"250329448900096000","","","","","2012-09-24 20:22:46 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Don?t tell clients you use an IDE ;) RT @clientsfh: ?Why do you charge me so much if you get help from the computer?? http://t.co/koQr8t8q","http://tmblr.co/Zh3FZyU04AIs"
"250324317429194754","250323994199326720","13831362","","","2012-09-24 20:02:22 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@dimensionmedia @ryanhellyer It?s about whether or not the device used to take the picture embeds orientation EXIF data. Not just mobile."
"250322755399081984","250322108838719488","13831362","","","2012-09-24 19:56:10 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@dimensionmedia @ryanhellyer Most likely culprit, yes. Everybody else rotates ;) https://t.co/AClziyRk if you want the WP discussion :)","https://core.trac.wordpress.org/ticket/14459"
"250321645963726848","250321159944560640","13831362","","","2012-09-24 19:51:45 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@dimensionmedia Sort of. It?s not WP?s fault necessarily so much that so many things we use (phone, computer) auto-rotate based on EXIF."
"250318493893943297","","","250317471050002432","14146300","2012-09-24 19:39:14 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @laraswanson: Resource for accessibility testing: http://t.co/PJl4Zi7P #eduiconf","http://uiaccess.com/accessucd/"
"250301393724923904","","","","","2012-09-24 18:31:17 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","?Everybody is equal? is not even remotely equivalent to ?everybody is the same (as me)?.

Surprise: I see much more of the latter."
"250300386190176256","","","","","2012-09-24 18:27:17 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Excited about seeing more contributions of hinting and such for open source web fonts! http://t.co/dlulATGR","http://blog.typekit.com/2012/09/24/introducing-adobe-edge-web-fonts/"
"250293122674872320","250292622348922880","14132756","","","2012-09-24 17:58:25 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@EricMann @andrea_r Can?t wait until Friday!! Vacation woooooooo"
"250292405977358337","250291568471314432","14132756","","","2012-09-24 17:55:34 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@EricMann @andrea_r Basically, too much going on."
"250292344635654145","250291568471314432","14132756","","","2012-09-24 17:55:19 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@EricMann @andrea_r FF has 3 open tabs in this group, 10up-Fluid has 3, and ST2 has 8 windows, with 8 tabs on the one that?s not minimized."
"250291223754072064","250287437643915264","41063","","","2012-09-24 17:50:52 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@andrea_r I count 15 apps that are lit up on my dock. Embarrassing. Or just overworked :)"
"250276329122066432","","","","","2012-09-24 16:51:41 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","TRAC FIGHT"
"250274094652731393","","","250273197902135300","793830","2012-09-24 16:42:48 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @chriscoyier: Hahaha. Epic slide by @snookca  http://t.co/ivBEKxLX (deck: https://t.co/QaO2pD6j)","http://cl.ly/Jh7W","https://speakerdeck.com/u/snookca/p/fromthefront-state-based-design"
"250261595899428865","","","","","2012-09-24 15:53:08 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Apparently A could tell from downstairs that I was listening to the end of Beethoven 5 from my whistling and foot tapping. Oops."
"250242025004359680","","","","","2012-09-24 14:35:22 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Birthday is in a week! Taking a read-on-a-beach vacation to celebrate :) Need to figure out what to put on the Kindle? http://t.co/hBODUwsq","http://www.amazon.com/registry/wishlist/2QE1CK9F4893A/ref=cm_wl_sb_o?reveal=unpurchased&filter=all&sort=priority&layout=standard&x=8&y=3"
"250238877737037824","250237868222586880","17003315","","","2012-09-24 14:22:52 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@danhgilmore Click the button. ;)"
"250230808340725760","","","250226159911051264","14288386","2012-09-24 13:50:48 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @webmonkey: From the ""funny because it's true"" dept: User Experience Euphemisms. http://t.co/m4wLjbKy ""Make that button bigger."" (by  ...","http://is.gd/XUSeNe"
"249889611323682816","","","248148484010696705","636894101","2012-09-23 15:15:00 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @OrchestraPlayer: Go ahead and leave. You?re totally replaceable; we?ll hire one of those fantastic kids coming out the conservatorie ..."
"249722512143949825","249690281656598529","977","","","2012-09-23 04:11:01 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@beaulebens Did you ask her to try to explain footy?"
"249642413734387712","","","","","2012-09-22 22:52:44 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Finally actually thinking through why I dislike abstracted WP meta box classes. Mostly to do with validation, sanitizing, and escaping."
"249511813358706688","249483166610489344","302852981","","","2012-09-22 14:13:46 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@robertyoungsax Yo! Things are going :) Hope you?re enjoying the new professorship. Coming down this way anytime soon?"
"249351071468765184","","","","","2012-09-22 03:35:02 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Made these delicious brownies with the Callebaut (instead of Valrhona) my lovely friend brought: http://t.co/nDPZN7xa","http://smittenkitchen.com/blog/2012/08/my-favorite-brownies/"
"249229471696183296","249229141679960064","49040332","","","2012-09-21 19:31:51 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@noeltock I think we all like the idea of case studies, but client/company/education/etc. permission is actually often hard to come by."
"249228740268281857","249208966008152064","49040332","","","2012-09-21 19:28:56 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@noeltock I?ve wanted to do one before, specifically as a dev-type talk, but couldn?t get client approval. Frustrating."
"249165253827497984","249156524528783360","646533","","","2012-09-21 15:16:40 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@meyerweb I?ve been eyeing this one: http://t.co/SIjAfLuJ","http://www.amazon.com/gp/product/B008M08SN6/"
"249163698969657344","","","","","2012-09-21 15:10:29 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","?Why did George Eastman found Kodak in Rochester??
Because it is a natural persistent dark room.?

? @SunMinKim2"
"248959047364116481","248958100592263169","24644495","","","2012-09-21 01:37:16 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@OneFineJay :D I used to get into ?I?ll never be toned!? funks. Now I just appreciate that I don?t have radish calves."
"248957469139820544","248954946848972800","24644495","","","2012-09-21 01:31:00 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@OneFineJay Don?t get a bad feeling :) Genetics just are what they are!"
"248956036961148930","","","","","2012-09-21 01:25:19 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@jarret @OneFineJay Bruce Lee?s mom was a halfie :)"
"248954295456780289","248952203606384640","24644495","","","2012-09-21 01:18:24 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@OneFineJay I learned (not sure if it?s true) that Asians have a thicker fat layer under the skin, hence no wrinkles but also no definition."
"248950327167037440","248950083847086081","14563701","","","2012-09-21 01:02:37 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@ryancduff Similar to mine, that is."
"248950261811404800","248950083847086081","14563701","","","2012-09-21 01:02:22 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@ryancduff My dad (and his dad before him) had a similar procedure done about 30 years ago :)"
"248949855374950400","248949664886435841","14563701","","","2012-09-21 01:00:45 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@ryancduff Whoa. No, mine was not quite so intense. Can describe more elsewhere if you want :) Was in China on a family visit, though."
"248949418815025152","248947894923710468","14563701","","","2012-09-21 00:59:01 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@ryancduff I had an outpatient procedure done to reduce the tissue almost 10 years ago. Helped a ton, but definitely not comfortable."
"248923826719715328","248919592737579008","19574066","","","2012-09-20 23:17:19 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@trepmal I didn?t get on it fast enough :( Saddddddd."
"248890488877371394","","","248883641650925568","539923370","2012-09-20 21:04:51 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @WPRealm: Support the development of the Anthologize WordPress Plugin http://t.co/WAAinf94 cc @boone","http://wprealm.com/blog/support-the-development-of-anthologize/"
"248880642203463680","248880515610988545","16213079","","","2012-09-20 20:25:43 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@nacin @janeforshort I thought they were actually technically a lighter blue, plus the even lighter highlight at top. Hmm."
"248875850399891458","248870036192784384","17982430","","","2012-09-20 20:06:41 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@vanpop I?ve been really picky with doctors (and salons, ha) that don?t double book up until we moved here; everything here is crowded."
"248860814419849216","","","","","2012-09-20 19:06:56 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Today?s doctor?s office wait: 2 hours and counting. Looks like a late work night for me."
"248799703104380928","248799136319688705","335110427","","","2012-09-20 15:04:06 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@tollmanz I saw several tweets yesterday, and now this: https://t.co/HnPNCzOK","https://www.virtualbox.org/ticket/10965#no3"
